TRANSACTION_ID,CUSTOMER_ID,ACCOUNT_ID,AMOUNT,DATE_TIME
862633301,78581,2647521,195746.27,2021-11-09T15:12:16
308774457,13720,3440701,19125.09,2022-08-26T22:38:36
573398638,51847,4557994,630816.56,2022-09-04T00:08:32
376997909,21086,1674668,923312.07,2020-02-06T05:23:24
939499210,32273,6379244,369839.15,2023-09-17T03:28:33
378186953,15884,1255736,637104.5,2024-11-21T13:32:07
592802794,45475,7419906,279158.17,2024-12-09T10:31:08
541897419,90657,4869960,889459.78,2020-11-22T15:41:33
422785322,91581,1750996,435127.94,2023-11-10T17:48:15
173613278,91982,2221461,164851.27,2023-11-01T00:08:16
388730498,73357,9538519,994820.06,2021-09-10T06:13:08
745341486,98680,8197953,211367.17,2023-12-10T04:50:44
469863741,25303,3531676,840761.7,2024-11-07T01:14:38
886819062,19073,2495587,308473.4,2020-07-25T01:07:30
401838310,14895,7910843,859956.81,2024-03-27T00:29:32
477196544,67261,7091618,852546.7,2023-08-27T17:28:08
254139492,96549,1135498,619016.13,2020-04-25T07:12:07
655808657,21086,3564413,95189.29,2020-08-11T14:22:46
635271891,15884,3818553,955588.68,2020-12-20T17:45:28
890696486,21086,5130256,73008.6,2020-04-01T09:40:14
775874904,21382,6036305,43258.61,2024-11-14T17:50:23
818762906,13720,3440701,609702.44,2024-10-12T06:47:39
734002280,92410,1473420,122022.83,2024-09-26T21:40:09
819385143,78581,2541868,599436.11,2022-10-14T03:02:36
805891607,92599,9466146,652836.69,2024-03-10T10:46:06
841516836,71300,8089786,661184.89,2024-06-12T20:18:17
547167515,71300,6952532,205457.36,2022-12-09T04:04:34
398499193,72080,9042288,283608.21,2022-03-12T14:42:16
989879734,80976,6806002,659838.41,2023-11-14T02:21:12
349362476,92850,2292388,723078.29,2020-01-28T19:37:04
251907279,92850,6338890,526735.86,2023-11-17T11:43:51
290821010,25303,1633443,356547.01,2021-03-18T00:20:45
419189505,30281,3054892,994892.25,2022-03-05T14:39:08
429250338,42507,3806278,919700.71,2022-10-28T20:26:25
452404896,96327,1516219,931281.41,2022-08-28T10:26:20
403262121,21086,3564413,623285.72,2022-09-05T23:51:35
923854352,25303,3847334,744476.4,2020-10-12T04:56:02
410813704,80976,6806002,35779.95,2024-11-03T03:11:33
657051469,74841,8266934,293507.33,2022-03-28T11:57:18
328074730,72080,8568941,229339.89,2023-12-06T18:20:42
795508357,96549,4565444,51414.39,2021-01-03T14:31:17
329506489,92410,1473420,939386.78,2021-04-15T18:40:01
351705277,51847,4557994,888918.82,2022-08-17T23:07:53
996628345,79457,4680836,819587.0,2021-03-05T00:29:42
585029646,30281,3903447,816884.54,2023-12-22T12:09:53
685152375,19073,4695994,133571.07,2021-10-19T11:16:06
142851380,67261,4461213,237384.79,2022-06-27T06:01:44
743703982,45022,5416195,461519.34,2024-10-16T20:11:01
320249211,67261,8703579,118442.21,2022-07-01T21:41:16
499415701,72080,6533002,562285.29,2020-01-06T06:02:23
740349421,91581,1750996,649059.43,2022-02-06T10:57:31
871512695,90657,1432575,141410.62,2024-08-05T23:12:18
709841245,80976,6806002,255561.49,2023-05-26T16:29:59
321562924,18356,2369672,412656.9,2024-05-03T21:22:11
410406764,15884,1255736,96881.85,2021-01-19T09:22:03
940978672,73357,9538519,771388.75,2020-05-19T03:27:30
169379381,71300,7287041,275876.8,2020-08-28T04:23:39
970340730,56164,4388398,337389.85,2023-08-08T13:11:05
328782955,80976,6806002,544436.83,2022-05-03T03:45:34
790911068,91982,7597290,67238.91,2024-07-21T08:56:45
882666067,78581,2647521,362471.72,2021-10-27T03:21:52
383487769,78581,5585286,972473.7,2020-10-23T16:01:10
350490343,15884,4914936,580987.78,2020-12-22T05:42:08
738910576,14895,7910843,45038.7,2020-01-10T02:08:42
696331540,91581,6369356,614418.24,2023-01-01T16:52:54
122934077,32997,3114068,16661.07,2021-07-22T10:50:25
358863238,72080,5169719,345328.15,2021-10-11T21:13:49
344141798,90657,8279992,118898.49,2023-01-17T01:49:21
136375331,19073,9795380,620689.29,2020-09-12T03:08:50
805216019,79457,1009098,511375.31,2023-03-03T02:59:58
742355423,80976,6806002,475583.73,2023-07-09T00:29:32
683848150,14895,7910843,72982.64,2021-04-28T14:43:51
983003473,14895,7910843,129162.77,2023-06-21T11:18:24
605033076,19073,2368740,558211.71,2022-06-26T02:09:42
216096013,18356,1284106,663041.47,2022-07-06T13:44:09
776264038,98680,1969839,67125.3,2020-05-23T10:59:00
681630477,96327,3738216,709400.01,2022-03-23T14:59:51
569273367,91982,8266713,600049.06,2024-03-20T14:21:00
412748484,46644,1213207,943651.96,2024-10-12T16:08:07
360714768,70147,3703282,511476.23,2024-09-13T21:45:52
129395793,92599,9466146,707511.21,2023-11-28T17:53:43
548961988,51847,4557994,645990.23,2023-07-06T14:39:43
960852149,79457,6765940,177232.42,2024-08-02T07:03:23
577698899,45022,9459556,716993.48,2022-12-27T19:39:00
930295528,92850,6484381,449299.08,2022-08-21T07:35:01
853791936,96327,7398169,181938.97,2021-11-15T15:29:53
600465838,78581,1205291,457969.13,2022-03-06T10:08:46
317608974,92410,6426293,572313.13,2023-12-10T08:04:57
525378696,78581,1205291,757987.13,2021-09-06T15:38:36
463469165,45022,6851938,124595.53,2022-06-21T01:51:15
398988018,18356,7187024,649946.84,2023-02-25T05:31:13
566549078,70147,5876869,893732.55,2023-02-18T07:00:35
911972079,32997,5295581,396092.71,2022-06-28T12:06:53
328910315,15884,3818553,416304.9,2023-05-17T09:14:49
258719957,46644,4429334,941605.75,2024-05-24T11:23:39
691584258,51847,4557994,335832.96,2021-10-06T18:22:41
338916978,80976,6806002,74963.01,2024-03-05T21:02:02
949705738,98680,3791085,783492.29,2024-11-11T05:07:21
471014455,18356,7187024,894553.17,2021-07-22T02:50:43
270079504,25303,3531676,97941.1,2021-02-15T04:39:24
932310210,91982,8266713,56765.88,2024-01-23T05:50:26
106840602,45022,6851938,242490.34,2024-09-28T12:15:49
391046289,45022,2148574,701010.16,2021-12-09T00:58:48
794160111,21382,5691537,760613.65,2021-12-08T19:22:34
982097889,32997,5295581,518548.74,2023-01-08T21:37:35
772550871,98680,8664921,477062.12,2021-01-11T22:27:06
437054073,78581,5621140,742837.77,2023-02-10T20:52:06
658755442,91581,7236334,351592.09,2020-07-23T17:42:07
451000505,91581,3942483,299307.33,2024-06-17T15:36:28
216251321,18356,7187024,23587.98,2023-09-09T04:52:14
501196338,25303,9820584,68336.1,2024-04-26T22:24:31
458238008,32997,2857569,890822.1,2020-06-09T11:22:04
689314973,42507,9066499,696459.24,2024-05-28T15:14:12
475251985,72080,5169719,927770.36,2024-04-03T02:24:53
113660181,78581,6394801,931801.04,2020-11-25T13:24:57
803202052,73357,5038904,937947.89,2022-04-27T23:14:32
841893801,19073,2368740,759624.44,2022-04-08T21:53:57
458687127,56164,4388398,268805.13,2021-06-08T14:02:07
292459380,45475,5659646,321583.49,2021-12-27T11:19:41
431360283,46644,5193321,22695.82,2024-02-19T00:56:20
883411545,96327,3738216,840290.06,2022-05-25T16:53:54
279639043,96549,6145637,199116.24,2022-04-22T12:34:48
526477235,73357,9538519,523269.11,2022-07-18T07:19:06
332856225,32997,5858165,629004.77,2021-08-24T05:12:58
191776117,13720,6352513,607004.27,2023-10-05T15:08:20
658480727,13720,6352513,470278.13,2022-07-20T06:05:40
123860633,67261,8019535,919351.85,2022-08-25T10:25:29
366312547,18356,1284106,105703.37,2024-07-10T17:22:10
775773642,80976,6806002,534178.63,2020-10-08T11:44:10
762660568,98680,3791085,25162.39,2021-02-04T12:45:00
919158837,46644,5267580,96445.01,2020-10-16T03:50:28
600268098,91982,9679996,404998.01,2022-11-17T01:47:18
741425324,73357,9538519,610026.33,2020-03-05T15:56:36
329369121,79457,6793166,121546.21,2022-09-17T05:37:51
111982300,79457,3032407,847483.37,2021-08-12T07:55:42
895035164,30281,7141592,706186.21,2023-10-10T00:31:54
337023742,13720,3440701,985349.56,2020-08-11T18:15:17
567093068,91581,3942483,478275.54,2024-08-22T18:23:32
556493160,21382,3050144,739899.3,2020-09-26T19:56:31
186518899,80976,6806002,504719.35,2020-07-13T21:10:00
283240458,79457,4795939,423595.17,2023-10-26T03:28:38
558278453,18356,1284106,369345.05,2022-02-06T21:00:06
991770762,96327,1429698,40126.63,2024-11-21T09:44:41
346990511,80976,6806002,864259.68,2020-04-13T18:18:06
577068878,13720,6352513,925802.49,2020-05-09T01:48:51
635304031,74841,3043685,405114.74,2022-10-18T09:25:08
767855320,46644,5267580,219916.42,2023-12-27T13:07:47
100168444,21086,3164387,57368.24,2024-07-24T12:31:11
487841244,74841,8266934,194943.72,2024-12-09T15:34:16
569967755,30281,8715818,390509.43,2023-09-12T06:07:01
679754947,42507,5603685,484774.24,2022-05-18T16:29:40
129632835,70147,9588033,154906.16,2022-10-26T20:21:35
769064705,96327,3738216,598023.92,2021-05-09T11:04:26
284107169,96327,1941851,86477.69,2023-05-15T20:36:46
787525653,51847,4557994,767852.12,2023-11-15T01:04:25
628477292,18356,1284106,606508.11,2020-09-08T11:20:45
275331863,92410,8950664,419256.35,2023-12-06T09:23:46
231811932,73357,2798441,871943.19,2020-01-21T20:24:09
965345947,91982,5490355,742646.77,2023-07-25T02:03:24
222838017,92599,1391836,134747.47,2024-07-02T08:57:23
363552013,13720,3440701,600561.63,2020-08-27T18:25:50
426258590,91581,3462018,365446.1,2020-05-01T12:59:47
711938399,32273,4737308,207872.85,2020-08-03T14:55:21
150160626,21382,6289090,733077.05,2020-11-26T11:39:18
775668547,45475,1561887,551236.26,2020-03-07T23:18:32
430944635,32997,6438984,263917.42,2023-12-08T01:53:27
399746190,78581,1205291,427304.37,2020-10-07T13:18:46
792775868,91982,4239436,844642.1,2020-08-03T21:25:05
377200655,25303,3531676,655827.77,2023-01-05T08:37:09
968958500,79457,6793166,213310.6,2020-12-10T11:12:40
575369705,14895,7910843,420571.22,2021-03-10T12:28:13
184307641,32997,6520353,930903.41,2021-01-27T22:29:33
840561012,19073,9795380,742434.46,2023-08-10T11:29:23
711452228,21382,6289090,853701.26,2022-06-26T14:30:28
614545491,96549,6257748,525243.17,2023-04-06T20:07:45
199205296,74841,4657628,617280.63,2020-03-23T04:02:21
327673773,45022,4136770,333384.88,2020-05-01T12:24:29
884275125,30281,7141592,280524.54,2022-10-18T00:46:02
255475560,74841,3642663,578315.55,2023-12-01T16:20:36
288886780,92599,8150376,995483.17,2023-12-25T13:03:15
768397723,72080,1302085,534026.11,2024-02-03T03:04:56
164130083,92599,8423945,639133.17,2024-06-09T01:56:34
895134646,73357,5038904,829591.41,2020-10-05T10:19:10
206562652,96327,3738216,925708.7,2024-10-06T11:03:13
359711874,70147,7270324,982006.72,2022-05-03T05:52:31
392883198,79457,4680836,505844.45,2020-07-22T23:02:25
695279322,91581,8226268,264654.63,2020-10-24T17:59:47
294218833,92599,8423945,33482.04,2024-08-09T18:50:17
466871216,92850,6338890,88542.9,2024-02-24T03:56:01
133458196,96327,7398169,917015.43,2021-02-09T05:06:42
129160262,71300,4420898,85690.4,2023-10-19T15:42:18
863824795,98680,3791085,640293.95,2021-12-28T00:16:16
329507689,21382,3769042,315582.08,2022-12-04T02:47:14
777552345,45022,4136770,825015.7,2022-07-12T03:44:52
459630798,21382,5296596,328744.9,2022-10-08T00:26:56
771890613,56164,3584349,713841.52,2024-07-26T09:45:41
224163187,67261,5750085,298700.06,2024-03-03T14:04:42
781079883,32273,4778047,393943.97,2021-08-14T02:38:35
548344647,13720,3440701,353032.7,2023-05-23T06:49:50
767632030,78581,2541868,539624.54,2022-10-28T23:01:46
192153458,14895,7910843,175340.07,2023-03-14T17:24:00
969021219,56164,9658884,878920.36,2022-02-24T11:37:30
335206189,14895,7910843,571936.95,2023-03-26T11:43:46
284199944,25303,4669996,765030.09,2021-05-13T22:25:59
206132635,46644,1213207,781083.78,2020-12-05T04:18:25
515882568,67261,5750085,992474.92,2024-08-26T14:06:11
914296511,92599,9466146,6116.94,2023-12-20T00:46:33
351144448,45475,4108275,152272.7,2023-07-10T04:17:41
100179650,46644,4149122,101979.41,2022-12-11T02:31:37
173282260,18356,1284106,270648.59,2024-08-13T23:45:32
469771996,42507,6003924,352432.84,2024-01-08T15:18:23
158076197,79457,3196511,767522.2,2024-12-16T11:29:47
363863936,96327,3738216,44014.05,2023-06-10T10:47:07
940799769,96327,1941851,837509.98,2021-03-12T01:19:09
455410847,91982,8266713,947380.74,2023-04-25T09:00:06
927309814,78581,2647521,65303.63,2023-04-02T10:24:44
166085197,96549,8641139,165237.2,2022-03-19T13:10:22
467977329,70147,8089343,933945.79,2021-04-19T22:13:15
663690106,92850,4808841,110781.98,2020-03-03T05:10:43
831364344,18356,1284106,414357.28,2021-12-10T07:44:54
400375173,91581,3942483,35735.67,2021-10-17T01:45:39
913349362,46644,4149122,444334.2,2020-08-21T03:42:13
620232246,92599,6387592,193666.06,2021-07-19T21:51:04
683900032,32997,2857569,724357.49,2023-09-12T08:13:24
792160020,70147,7270324,763454.63,2021-03-13T05:24:17
558466905,67261,7945586,316410.36,2023-06-02T14:24:36
205814482,96327,7398169,561153.46,2023-11-17T05:48:54
442099303,96327,1516219,195849.87,2022-12-01T15:49:49
979375746,71300,5886052,401746.8,2022-10-02T10:15:11
249131223,56164,3584349,217393.17,2021-10-27T04:31:07
229323343,79457,8971294,274396.13,2022-03-08T23:58:27
506885761,91982,9679996,266062.02,2024-10-08T23:24:10
185709134,30281,3387708,332302.26,2023-07-25T05:37:07
584653438,92410,6426293,717509.68,2023-05-21T11:04:22
125613957,46644,4149122,590657.88,2021-05-10T11:21:03
559103010,71300,6952532,941747.04,2021-08-19T20:52:01
849745469,45475,8027684,650330.81,2022-06-21T11:34:48
420470251,30281,5996576,331757.08,2022-03-12T05:54:29
791302276,19073,2368740,155658.46,2023-04-10T18:10:47
332839688,74841,3043685,981149.47,2023-07-28T08:01:22
547319837,71300,8089786,258993.35,2020-03-17T13:55:35
798739421,30281,3903447,860538.98,2022-06-13T09:43:24
496436352,92410,6894235,162906.04,2021-06-10T22:27:14
567268941,32273,2699830,495398.48,2024-09-23T10:58:05
811016582,96549,8641139,699183.45,2023-02-08T22:27:57
864903404,80976,6806002,688959.03,2021-11-25T22:40:09
869134349,90657,2447266,798202.05,2024-01-14T05:11:05
575715336,92410,1473420,920241.79,2024-08-01T03:51:32
372270729,92850,8944187,667264.92,2023-10-14T16:13:57
637476652,32997,5858165,647282.49,2020-10-17T23:20:16
894387230,78581,9076949,1754.03,2023-06-16T20:15:33
773034130,90657,8279992,37891.28,2022-09-10T07:57:51
237024560,74841,3642663,360740.83,2024-04-14T05:23:39
441233318,45022,9895153,956418.9,2020-01-23T11:56:44
653862701,92850,1095763,375630.14,2021-06-27T17:51:28
544913910,92599,9466146,627235.24,2021-02-21T17:17:15
229251919,13720,6352513,102565.87,2021-12-28T22:55:46
642269487,71300,4975183,96009.27,2021-03-16T12:56:13
604566020,67261,4461213,272250.48,2020-08-15T18:34:59
392245222,96327,3738216,800529.08,2024-05-18T18:30:30
552048451,96327,7398169,807995.21,2023-01-20T14:28:25
325148212,19073,4695994,588400.44,2022-02-23T11:57:28
361256167,91982,5080181,510063.33,2021-03-26T07:26:51
792902288,91581,1750996,221848.74,2022-10-09T08:08:31
438191201,73357,2798441,68938.35,2024-10-18T10:36:46
794987567,32997,3114068,529898.02,2020-03-04T23:37:24
530181803,13720,6352513,72940.8,2022-04-28T19:45:54
387669997,21382,8496645,673911.65,2020-12-06T10:15:32
331708415,15884,1856960,697578.13,2021-12-09T05:01:38
446377119,56164,8092885,677239.35,2020-10-26T17:22:34
494843568,91581,7236334,262491.12,2021-09-09T00:44:31
917636252,79457,1096049,322048.0,2022-11-25T01:17:37
608884954,45022,4136770,147695.9,2023-09-06T05:22:56
805315120,92410,1473420,816185.01,2024-08-23T06:53:37
710534360,46644,4429334,321250.07,2020-11-13T02:26:32
990392953,70147,4372212,613044.69,2024-08-20T23:01:53
682896774,92599,9466146,840373.79,2023-10-20T03:06:03
803568655,78581,6822420,875282.08,2021-07-25T08:19:55
228546658,45475,1561887,885040.14,2023-12-27T06:10:45
352211626,98680,3297416,351703.13,2021-03-10T03:18:58
155363027,30281,3054892,800976.91,2021-12-06T21:50:57
928462553,14895,7910843,754919.59,2022-06-22T04:49:59
239092312,14895,7910843,478219.68,2022-05-05T20:44:31
912483732,92599,5257337,555240.45,2020-06-23T03:18:04
584379455,19073,2495587,665544.66,2021-09-22T08:54:19
770523229,21086,1674668,868963.14,2024-09-27T14:40:46
106557661,92410,8222551,278750.88,2021-06-04T07:54:38
329392528,96549,1135498,513080.99,2022-03-16T11:38:43
277747656,78581,7487604,60944.91,2022-07-20T02:50:18
923090212,21086,3164387,220228.85,2020-09-18T02:36:07
891622866,73357,2798441,594135.36,2023-02-14T15:36:02
469627579,13720,6352513,97122.58,2023-11-15T04:09:35
700167294,21382,3769042,96620.72,2024-02-15T10:46:33
704823761,79457,4795939,173905.46,2024-12-09T12:06:20
213463937,78581,5585286,410250.53,2024-04-27T05:20:13
913040994,91982,5080181,392037.45,2023-12-27T04:57:42
879052416,98680,1825935,996439.06,2021-12-21T13:08:43
279573146,71300,3674890,262859.24,2024-12-15T02:09:50
952763760,80976,6806002,61903.17,2024-08-06T08:11:48
995504375,45475,4667625,458769.16,2023-01-19T08:01:01
302966315,25303,3531676,432042.2,2020-07-24T10:50:46
198584217,13720,6352513,423164.82,2023-10-21T04:41:19
480348754,91982,5080181,940448.06,2023-02-18T09:22:38
831140614,14895,7910843,343555.61,2020-05-17T04:36:46
829638670,91982,7597290,53867.24,2021-03-22T18:01:11
641902419,91982,5490355,640607.37,2020-03-09T10:19:00
155067207,73357,2798441,369693.74,2020-06-12T03:22:34
664682529,25303,3847334,323148.19,2024-04-08T16:30:31
508186364,92410,1226341,427412.78,2023-12-28T02:57:59
501882869,56164,9371193,841535.71,2022-01-08T01:40:49
231108931,18356,7187024,173867.83,2022-04-10T00:52:45
223003260,71300,9394651,972277.88,2021-04-17T03:09:10
223738909,21382,3050144,944990.04,2024-08-05T18:34:06
894686468,46644,5193321,406293.06,2022-06-04T01:59:56
396079134,21382,7125078,241246.26,2022-10-09T10:58:55
468444997,92850,2292388,387970.0,2024-01-04T01:53:10
905077044,45475,8027684,308676.67,2020-10-10T09:24:18
364836198,92850,2292388,349541.12,2024-10-04T22:35:05
167672056,90657,6654597,873852.37,2022-08-08T09:30:21
174595323,14895,7910843,237390.66,2020-04-03T20:48:07
569462453,32997,3114068,896068.87,2021-02-27T16:44:32
706587456,91581,3942483,689003.68,2021-07-20T20:03:38
247603984,71300,4975183,838883.95,2020-11-14T03:23:44
467345608,91982,7597290,663760.34,2024-09-05T04:53:07
922354085,42507,5603685,504977.84,2021-04-22T15:22:45
253635730,45022,9895153,450561.88,2024-10-12T11:09:51
629126413,21086,8500943,801961.42,2023-08-16T17:46:57
508937094,92599,6387592,218650.12,2023-03-10T23:35:38
364104246,91581,6369356,552971.96,2023-02-02T13:49:39
416873781,92410,8950664,488768.07,2022-01-25T06:22:10
519970668,30281,1675210,841694.49,2024-04-18T11:41:47
483546671,79457,1971259,923094.47,2023-01-01T00:26:40
971872884,32997,2857569,389908.96,2023-04-23T04:11:44
891170518,14895,7910843,682460.2,2023-03-07T09:57:22
929729471,46644,4309048,443461.72,2020-08-21T06:34:24
799063138,92599,4227656,996678.97,2020-12-23T09:46:32
566331197,18356,1284106,532097.21,2022-05-08T07:36:36
121392652,56164,8092885,151890.49,2022-01-25T03:21:31
192193551,13720,3440701,963303.63,2023-04-21T15:06:49
302659746,45022,4136770,764050.28,2022-05-15T12:36:46
469317465,96327,7398169,908555.18,2020-08-24T08:34:17
135505439,19073,2495587,523328.49,2023-08-03T08:46:27
318219606,51847,4557994,958290.85,2023-12-16T12:54:05
617464113,30281,4476977,302551.72,2020-05-16T06:06:14
816343392,98680,8664921,194910.11,2022-08-11T07:17:47
629774964,71300,4420898,233517.82,2020-10-16T18:46:15
214007230,25303,1633443,575857.96,2024-04-28T12:11:34
853220309,15884,1255736,627083.17,2021-12-25T13:36:45
416617420,74841,2394544,162237.62,2022-09-24T02:25:09
191533956,30281,5476204,832717.15,2023-08-21T08:01:44
551962529,51847,4557994,704056.2,2020-04-28T05:42:42
768476541,92410,1473420,502424.24,2022-09-11T20:41:23
323329516,92410,8950664,118430.64,2023-04-14T03:00:25
981739736,15884,3818553,473107.16,2024-11-11T20:21:52
574246592,80976,6806002,29658.69,2021-12-02T10:42:20
494287346,19073,4695994,562776.67,2021-05-28T21:43:49
685862120,70147,8089343,586825.33,2023-01-04T00:08:10
313384026,45022,9895153,456387.71,2020-07-19T20:17:49
908648977,45022,4136770,383466.49,2021-12-21T22:13:35
780594783,74841,2394544,190927.61,2022-12-19T02:12:34
758639804,78581,6822420,970823.75,2022-08-25T00:31:31
339450037,67261,7945586,965572.28,2023-11-28T17:11:02
675021411,90657,8221677,629238.16,2023-06-05T01:44:33
212345489,21086,8500943,740856.68,2022-04-24T14:06:17
384526458,21382,3050144,480513.87,2020-11-10T10:56:01
628761862,73357,9538519,699161.77,2022-05-02T16:39:57
162473728,92599,1391836,73820.44,2023-11-23T01:06:32
181633011,18356,2369672,320308.94,2020-10-28T01:09:11
850764579,18356,1284106,662373.99,2022-12-25T14:06:45
739218085,15884,3818553,512950.64,2024-06-21T05:45:17
421420655,32273,4778047,611672.7,2022-05-27T08:24:46
975730532,21086,8500943,395931.31,2024-03-06T21:13:18
972303638,91581,3942483,549503.91,2023-01-16T19:54:55
591099986,96549,8065096,528059.25,2022-07-03T20:17:09
845043752,56164,6231278,968873.82,2022-08-06T06:19:11
393564704,21086,5341177,115884.19,2021-10-19T21:10:37
517387303,80976,6806002,434399.13,2021-11-16T10:01:09
884087953,32273,4778047,72840.92,2021-12-17T07:36:28
834595152,72080,2184161,955610.84,2021-11-09T22:50:13
969622330,79457,1992501,884431.47,2021-12-02T16:03:49
978566862,80976,6806002,883954.48,2023-09-24T02:07:15
936922909,18356,1284106,866643.87,2023-07-25T22:15:38
100708086,96549,3630131,599553.4,2024-09-10T13:25:13
610047253,91581,8226268,458119.32,2021-10-11T04:19:34
176463024,45475,7548580,809263.67,2021-02-25T13:33:51
103336481,15884,3447478,544669.36,2020-02-01T05:53:48
433870690,18356,1284106,95203.02,2020-04-14T00:18:22
673423856,96549,7924721,367435.09,2020-03-15T12:12:39
639707251,92850,8790591,165813.9,2022-03-15T17:40:24
334027111,56164,6231278,574602.07,2022-05-25T17:20:29
347480975,15884,1255736,834175.6,2020-08-23T04:32:32
917954424,46644,1213207,795574.0,2024-11-19T14:57:18
102110977,96549,8641139,628768.18,2024-11-16T04:39:46
286398489,72080,5169719,833477.77,2024-06-12T06:42:39
299970197,80976,6806002,517948.0,2024-04-02T20:52:00
253660422,78581,5585286,772895.65,2022-04-08T13:15:34
237633164,92410,8222551,658422.68,2021-09-22T05:31:57
981879944,71300,2438122,134803.49,2021-08-02T07:04:18
642856083,79457,3196511,811443.21,2022-06-05T04:29:52
410252061,56164,3584349,259352.43,2023-10-26T06:15:26
995827216,80976,6806002,481313.84,2024-01-02T02:20:16
161573783,14895,7910843,389727.96,2023-01-03T15:44:06
191383533,19073,9795380,320683.49,2022-11-23T01:01:40
169082647,13720,3440701,911519.76,2021-11-10T23:35:27
802282951,96549,6145637,520340.51,2021-06-16T08:12:43
659527466,70147,8235199,287834.3,2024-05-14T04:58:43
831515966,13720,6352513,248141.28,2022-07-04T03:54:37
985930594,98680,8664921,351986.14,2024-04-17T20:51:54
317055817,45475,1561887,617119.95,2023-09-02T20:10:43
457660812,45475,1882412,744592.76,2023-04-03T03:24:35
146970567,79457,6765940,562207.58,2021-04-04T16:50:15
499610204,91581,7236334,828304.45,2024-11-07T12:23:02
320443111,79457,1992501,12862.93,2022-03-05T07:43:32
707116885,92410,6426293,143852.15,2024-04-15T15:54:25
421167262,32273,6646105,328169.09,2024-05-20T09:54:01
752177882,51847,4557994,721156.8,2020-07-20T13:19:02
303185343,74841,8266934,364080.7,2024-04-22T17:35:59
985318436,96327,1516219,370826.2,2021-02-27T18:17:02
992632076,30281,1675210,894172.19,2022-02-13T09:35:42
468245584,78581,9076949,682123.47,2022-04-22T02:10:35
489427971,25303,1633443,302207.95,2020-01-07T04:37:47
947296606,91581,3462018,653165.69,2024-11-15T01:36:11
398812997,32273,6379244,834951.91,2023-03-07T15:35:53
963803506,15884,3447478,359586.64,2021-04-23T20:48:18
428801703,46644,5193321,48789.11,2024-05-22T23:56:44
224588347,32273,4778047,259183.55,2023-11-14T23:48:44
530883257,90657,8734521,799012.43,2021-07-21T01:59:15
331662471,21086,2418764,791908.18,2024-12-23T07:25:50
988432715,30281,7141592,548938.53,2023-02-26T08:15:54
969311304,91982,5490355,20959.45,2023-08-16T10:59:43
700496040,67261,8883469,51077.79,2021-02-06T13:44:08
112391311,15884,1255736,553403.62,2021-05-24T07:39:56
764685543,74841,3043685,538889.99,2020-09-13T22:21:35
912867562,90657,8734521,171858.32,2020-08-04T23:50:56
565322430,92410,1473420,67151.99,2020-11-22T20:40:48
563385588,98680,1825935,457078.95,2022-08-20T17:10:34
878776738,32997,3234067,650887.69,2023-10-27T13:37:43
425998619,21086,1828169,263520.52,2023-06-20T07:21:11
991446378,19073,4695994,533650.9,2022-02-01T14:47:46
